t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.344370860927152;13336.2079689991;-3.70269832277022E-06;0.002951931243927;0.19902384580101;4.07648103901839;1.93416703534042E-07;-3.96163344855893E-06
0.347682119205298;13336.2755048848;-3.76821674502482E-06;0.002951953826597;0.199145339828555;4.21660405232535;1.9353477468415E-07;-4.09780874561482E-06
0.350993377483444;13336.4157493922;-3.90427397093061E-06;0.002952000721872;0.199383922624036;4.49712164943349;1.93766635834137E-07;-4.37042325920504E-06
0.354304635761589;13336.6965055721;-4.17665662337084E-06;0.002952094602878;0.199806052244089;5.01355637763811;1.94176872704331E-07;-4.87230835904251E-06
0.357615894039735;13337.2133624299;-4.67813148633811E-06;0.002952267436607;0.200460216360247;5.87836191858463;1.94812606912022E-07;-5.71274954464357E-06
0.360927152317881;13338.0788221349;-5.51793693773149E-06;0.002952556852295;0.201324633542808;7.19937316407046;1.95652670680446E-07;-6.99654365185199E-06
0.364238410596026;13339.4006977976;-6.80089098117149E-06;0.002952998924003;0.202249573680617;9.05485831321261;1.96551552277542E-07;-8.79975381272028E-06
0.367549668874172;13341.2571078869;-8.60320226044267E-06;0.002953619814648;0.202926677291909;11.4761953175417;1.97209579701714E-07;-1.11528739609E-05
0.370860927152318;13343.6791219948;-1.09556643811982E-05;0.002954429974035;0.202909451087092;14.4463139154287;1.97192838814075E-07;-1.40393147589682E-05
0.374172185430464;13346.6492233665;-1.38421219201541E-05;0.002955423619281;0.201676095466685;17.9136879100296;1.95994230791216E-07;-1.74090016688779E-05
0.377483443708609;13350.1153640055;-1.72130074380867E-05;0.002956583425351;0.198697297143599;21.8133159820581;1.93099354803486E-07;-2.11987646677036E-05
0.380794701986755;13354.0120132792;-2.10056653129E-05;0.002957887555681;0.193476968134111;26.0835072585539;1.88026099263151E-07;-2.53486509129206E-05
0.384105960264901;13358.2769842267;-2.51606248136574E-05;0.002959315285499;0.185565729624556;30.6717854320896;1.80337745803689E-07;-2.98076625235692E-05
0.387417218543046;13362.8573511617;-2.96273247777655E-05;0.002960848980045;0.174570632126783;35.5309630794258;1.69652415588489E-07;-3.45299414979886E-05
0.390728476821192;13367.7055337116;-3.43602890824001E-05;0.002962472783084;0.160179877809898;40.6116999733261;1.55667095135509E-07;-3.9467537681939E-05
0.394039735099338;13372.7718798511;-3.93118705868034E-05;0.002964170131353;0.142199983143473;45.8577157039347;1.38193751967425E-07;-4.45657562658401E-05
