t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.032871972318339;10016.7066350339;2.92104131295872E-05;0.000533909911114;18.3035654224608;-154.989440871065;2.7767250569837E-06;2.35125263357961E-05
0.033217993079585;10019.4730980357;3.00580421533061E-05;0.000534029720456;22.4631051529264;-156.396845881188;3.40774409226571E-06;2.37260353798941E-05
0.033564013840831;10022.225232756;3.09025702326861E-05;0.000534148889785;26.5812051530649;-157.802484703691;4.03247655250638E-06;2.39392764861718E-05
0.033910034602076;10024.9376939337;3.17405437992044E-05;0.00053426632221;30.647528069363;-159.207244823187;4.64935421928144E-06;2.41523842896421E-05
0.034256055363322;10027.5992567305;3.25705292694498E-05;0.000534381532717;34.663686051171;-160.611554084612;5.25862166218114E-06;2.43654236961159E-05
0.034602076124568;10030.2111054509;3.33928361188234E-05;0.000534494573607;38.6402349125853;-162.015356365586;5.86188024098572E-06;2.45783861916002E-05
0.034948096885813;10032.7838520313;3.42090571931123E-05;0.000534605905064;42.5936617351388;-163.418112095932;6.46163111278387E-06;2.4791189921113E-05
0.035294117647059;10035.3345231235;3.50216117944231E-05;0.000534716264501;46.5445125115451;-164.81881570571;7.06099118794104E-06;2.50036823356185E-05
0.035640138408305;10037.8846702901;3.58334642840858E-05;0.000534826584614;50.5171972055712;-166.216027234902;7.66366355689177E-06;2.5215644987346E-05
0.03598615916955;10040.460143455;3.66480993047641E-05;0.00053493798344;54.5411739180893;-167.607922137661;8.27411713292871E-06;2.5426801085296E-05
0.036332179930796;10043.0922252647;3.7469708978751E-05;0.000535051813261;58.6525197317088;-168.992367788492;8.8978249557004E-06;2.56368271015375E-05
0.036678200692042;10045.8191254275;3.83034428177642E-05;0.000535169725006;62.8946126910871;-170.36703478774;9.54136765038789E-06;2.5845369656702E-05
0.037024221453287;10048.6865513877;3.91555280676162E-05;0.000535293692604;67.3168628367856;-171.729545541641;1.02122409203981E-05;2.60520680601793E-05
0.037370242214533;10051.7462907795;4.00330997411037E-05;0.00053542595132;71.9710411044792;-173.077653475875;1.09182986264948E-05;2.62565814975401E-05
0.037716262975779;10055.0523611129;4.09436708845612E-05;0.000535568830919;76.9055404519993;-174.409436539296;1.16668821765126E-05;2.64586183858358E-05
0.038062283737024;10058.655077397;4.18942913228747E-05;0.000535724498982;82.1586062566659;-175.723481394818;1.24637935491953E-05;2.6657964316102E-05
0.03840830449827;10062.5940983462;4.28905486258236E-05;0.000535894660353;87.7519838974748;-177.019032111722;1.33123316066684E-05;2.6854504610585E-05
0.038754325259516;10066.8919252701;4.39356269777798E-05;0.00053608027658;93.6864446797743;-178.296080150886;1.42126133590791E-05;2.70482379738656E-05
0.039100346020761;10071.5493380132;4.5029642093471E-05;0.000536281369556;99.9402806002634;-179.555380361247;1.51613456143466E-05;2.72392789195867E-05
0.039446366782007;10076.5438737233;4.61694152944596E-05;0.000536496957046;106.471218835752;-180.798388731068;1.61521154138656E-05;2.74278483270686E-05
