t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.018408736349454;8312.7251185065;6.59765858537508E-06;0.000581050132282;-30.4304281547107;-106.542728299124;-2.82937192579797E-06;9.90617032448148E-06
0.018720748829953;8311.58359800376;6.83304968171556E-06;0.000581026846605;-29.6864766210733;-108.389714006536;-2.76020051707752E-06;1.00779000642451E-05
0.019032761310453;8310.48056382998;7.07395083019961E-06;0.00058100434341;-28.8626932103467;-110.250784795211;-2.68360646971813E-06;1.02509394120528E-05
0.019344773790952;8309.44327645203;7.3235842253667E-06;0.000580983179199;-27.9196854025731;-112.129825771109;-2.59592713101289E-06;1.04256495987645E-05
0.019656786271451;8308.50724328391;7.5859737507837E-06;0.000580964078983;-26.8135430136869;-114.030546863641;-2.49307980316267E-06;1.06023755676087E-05
0.01996879875195;8307.71266458026;7.86554704747803E-06;0.000580947863772;-25.5015892256013;-115.956010110113;-2.37109646473966E-06;1.07814020218546E-05
0.020280811232449;8307.09915512188;8.16655684014696E-06;0.000580935342791;-23.9487390363387;-117.908141763136;-2.22671496908232E-06;1.09629080613504E-05
0.020592823712949;8306.69987365812;8.49244437530015E-06;0.000580927193518;-22.1331183024632;-119.88733255487;-2.05790149376063E-06;1.11469300157397E-05
0.020904836193448;8306.53630360026;8.84527980501109E-06;0.000580923854982;-20.0498022689891;-121.892213340407;-1.86419814303193E-06;1.13333405841461E-05
0.021216848673947;8306.6147388482;9.22539372414625E-06;0.000580925455887;-17.7119746387921;-123.919658422065;-1.64683071623774E-06;1.15218491442615E-05
0.021528861154446;8306.92512139673;9.63126971105578E-06;0.000580931790831;-15.1493598066064;-125.965024478008;-1.40856293945993E-06;1.17120239675417E-05
0.021840873634945;8307.44237017298;1.00597123111138E-05;0.00058094234749;-12.404311305391;-128.022589483636;-1.15333277559876E-06;1.19033330294068E-05
0.022152886115445;8308.12985366856;1.05062515368401E-05;0.000580956377643;-9.52634230177159;-130.086122265718;-8.8574387869734E-07;1.20951969654613E-05
0.022464898595944;8308.9442898901;1.0965704369796E-05;0.000580972997362;-6.56609429498974;-132.149495230216;-6.10504813337977E-07;1.22870460419356E-05
0.022776911076443;8309.84116493239;1.14327925116297E-05;0.000580991297752;-3.56974111201468;-134.207252305125;-3.31908747170785E-07;1.24783729620913E-05
0.023088923556942;8310.77976104045;1.19027154979526E-05;0.000581010447637;-0.574643737289357;-136.25505939829;-5.34294440208153E-08;1.26687747490591E-05
0.023400936037442;8311.72705132201;1.23715965880703E-05;0.000581029773035;2.39323391408889;-138.289990952226;2.22519013336434E-07;1.28579793892421E-05
0.023712948517941;8312.65999741945;1.28367496856106E-05;0.000581048803962;5.31999356288655;-140.310637201688;4.94644385406972E-07;1.3045855804951E-05
0.02402496099844;8313.56611081879;1.32967514733901E-05;0.00058106728579;8.20273377354977;-142.317046115268;7.62676901412042E-07;1.32324084562281E-05
0.024336973478939;8314.44244211587;1.37513366406722E-05;0.000581085158521;11.0471758216822;-144.310536478205;1.02714851629135E-06;1.34177599615887E-05
0.024648985959438;8315.29339380107;1.42011597609121E-05;0.000581102512096;13.8645575931673;-146.293430898824;1.28910411047385E-06;1.36021262733933E-05
0.024960998439938;8316.12788115194;1.46474816668992E-05;0.00058111952844;16.6683909632904;-148.26875883396;1.54979999624022E-06;1.37857890656321E-05
0.025273010920437;8316.95638658692;1.50918403449044E-05;0.000581136421361;19.4715968977339;-150.239971457098;1.81043754405321E-06;1.39690692228265E-05
0.025585023400936;8317.78837989823;1.55357580499117E-05;0.000581153383952;22.2845116956265;-152.210704126497;2.07197780626566E-06;1.41523047546994E-05
0.025897035881435;8318.63056202672;1.59805338439971E-05;0.000581170552796;25.1162548460217;-154.184747614643;2.33526869820001E-06;1.43358481211375E-05
0.026209048361935;8319.48826168897;1.64273681023695E-05;0.000581188036457;27.9791279850925;-156.166202377488;2.60145400606445E-06;1.45200805758939E-05
0.026521060842434;8320.3696800652;1.68777858649904E-05;0.000581206002004;30.8940826250601;-158.159682363765;2.87248176753294E-06;1.47054311164494E-05
0.026833073322933;8321.29115471889;1.73341641670144E-05;0.000581224782263;33.8948686578206;-160.170409252271;3.15148999289391E-06;1.48923852460417E-05
0.027145085803432;8322.28121386314;1.78001265219676E-05;0.000581244958339;37.0290010942128;-162.204078004986;3.44289655090147E-06;1.50814724730124E-05
0.027457098283931;8323.38167754682;1.82806203069459E-05;0.000581267381906;40.3547564463814;-164.266452639032;3.75211989727231E-06;1.52732287263382E-05
0.027769110764431;8324.64505826494;1.87815999066426E-05;0.000581293122025;43.934606617779;-166.362737376438;4.08496856841228E-06;1.54681378861548E-05
0.02808112324493;8326.12862369893;1.93093577375992E-05;0.000581323343929;47.8264668431655;-168.496837894421;4.44682742905187E-06;1.56665630960045E-05
0.028393135725429;8327.88638340634;1.98696418080884E-05;0.000581359145527;52.07465938794;-170.670664290023;4.84181749164516E-06;1.58686819536165E-05
0.028705148205928;8329.96074955551;2.04667507282937E-05;0.000581401387381;56.7025110158587;-172.883625879674;5.27210764090695E-06;1.60744395381893E-05
0.029017160686428;8332.37563959378;2.11027984621283E-05;0.000581450552259;61.7080748782957;-175.13243182238;5.73751686200515E-06;1.62835298726568E-05
0.029329173166927;8335.13239751351;2.1777298017694E-05;0.000581506662369;67.0637501137819;-177.41125170933;6.23547887154167E-06;1.64954108550507E-05
0.029641185647426;8338.20925286204;2.24871410096244E-05;0.000581569268917;72.7197568894693;-179.712221580144;6.76136522127992E-06;1.67093513070709E-05
0.029953198127925;8341.56428976692;2.32269678113829E-05;0.0005816375133;78.6106940360344;-182.026218527313;7.30909501641757E-06;1.69245029955525E-05
0.030265210608424;8345.14122996631;2.39898492950021E-05;0.000581710245571;84.6638996437097;-184.34378340355;7.87191227026511E-06;1.71399864243002E-05
0.030577223088924;8348.87687069775;2.47681499775974E-05;0.000581786176383;90.8081258034861;-186.656053180418;8.44319246763342E-06;1.73549775232845E-05
0.030889235569423;8352.70882708066;2.55544212739499E-05;0.000581864034765;96.9811311322809;-188.955573169693;9.01714850552736E-06;1.75687831676673E-05
0.031201248049922;8356.58231242018;2.63421829562268E-05;0.000581942705938;103.13513260443;-191.236890089928;9.58933759560831E-06;1.77808963201719E-05
0.031513260530421;8360.45499697209;2.71264851988123E-05;0.000582021329712;109.239545060849;-193.496871525173;1.01569159793193E-05;1.79910257338364E-05
0.031825273010921;8364.29942799327;2.79041929961878E-05;0.000582099349115;115.280961000838;-195.734745749786;1.07186370489595E-05;1.81990996548603E-05
0.03213728549142;8368.10296970864;2.86739879868518E-05;0.000582176508566;121.260782628375;-197.951898771412;1.12746311791838E-05;1.84052469519898E-05
0.032449297971919;8371.86563831455;2.94361294142057E-05;0.000582252809383;127.191238443294;-200.151495596021;1.1826035356102E-05;1.8609761902354E-05
0.032761310452418;8375.59649730487;3.01920485414881E-05;0.000582328436235;133.09066178972;-202.338006280981;1.23745541843588E-05;1.88130601246476E-05
0.033073322932917;8379.30940996633;3.09438655920384E-05;0.000582403670739;138.978881161956;-204.516714125605;1.2922031285241E-05;1.90156328514839E-05
0.033385335413417;8383.01892149394;3.16939154197569E-05;0.000582478807892;144.873405579638;-206.693266491383;1.34700946190374E-05;1.92180051653879E-05
0.033697347893916;8386.73689354585;3.24443510674573E-05;0.00058255408792;150.788071179965;-208.873382936097;1.4020030647376E-05;1.94207088615793E-05
0.034009360374415;8390.47144270146;3.31969907919874E-05;0.0005826296749;156.735998187826;-211.062838038275;1.45730592675183E-05;1.9624280851017E-05
0.034321372854914;8394.22991460714;3.39535914015674E-05;0.000582705717061;162.735657688209;-213.267634405197;1.51308978910311E-05;1.98292792464045E-05
0.034633385335414;8398.0247777406;3.47164284204677E-05;0.000582782465993;168.817318052622;-215.494181959565;1.56963608220759E-05;2.00363000319733E-05
0.034945397815913;8401.87989055065;3.54889121370812E-05;0.000582860403108;175.027036815282;-217.749297756833;1.62737304155908E-05;2.02459770464988E-05
0.035257410296412;8405.83449351604;3.62759587451217E-05;0.000582940319834;181.426293743902;-220.039909950249;1.68687229608075E-05;2.04589544584495E-05
0.035569422776911;8409.94313825125;3.70839287022891E-05;0.000583023315504;188.086796904324;-222.372453546801;1.74880057575522E-05;2.06758305843532E-05
0.03588143525741;8414.27109781512;3.79200876249375E-05;0.000583110703934;195.081421768334;-224.752048235493;1.81383546491649E-05;2.08970814446019E-05
0.03619344773791;8418.88612799043;3.87916873767989E-05;0.000583203846482;202.473275078598;-227.181621971047;1.88256371983736E-05;2.11229792756833E-05
0.036505460218409;8423.84840756514;3.9704867757089E-05;0.000583303948711;210.305303631351;-229.661172428798;1.95538465287367E-05;2.13535238614544E-05
0.036817472698908;8429.20088566014;4.06636216732232E-05;0.000583411865808;218.592672568108;-232.187338980856;2.03243926705517E-05;2.15884027361762E-05
0.037129485179407;8434.96208804484;4.166904668976E-05;0.000583527958231;227.319446423388;-234.753398724512;2.11357939700465E-05;2.18269908152433E-05
0.037441497659906;8441.12280215647;4.27190360683219E-05;0.000583652026173;236.440137349666;-237.349717481097;2.19838210408289E-05;2.2068392328326E-05
0.037753510140406;8447.64717432616;4.38084646521869E-05;0.000583783333342;245.885683240027;-239.964600316821;2.28620526000482E-05;2.23115198994215E-05
0.038065522620905;8454.4778373808;4.49298237825018E-05;0.000583920711997;255.572599355829;-242.58541468396;2.37627263719146E-05;2.25551989747014E-05
0.038377535101404;8461.54393912946;4.6074176629648E-05;0.000584062726045;265.413557630512;-245.199816353097;2.46777227342325E-05;2.27982818077068E-05
0.038689547581903;8468.77049573501;4.72322558249713E-05;0.000584207860131;275.327547429003;-247.796900056278;2.55995094493548E-05;2.30397544442852E-05
0.039001560062403;8476.08740183032;4.83955151766721E-05;0.000584354700967;285.248032570235;-250.368121477396;2.65219000909256E-05;2.3278822447763E-05
0.039313572542902;8483.43666555043;4.95569738217207E-05;0.000584502082184;295.12804517594;-252.907886746;2.7440527661691E-05;2.35149657091253E-05
0.039625585023401;8490.77691288753;5.07117446538484E-05;0.000584649173725;304.941811108309;-255.413767848663;2.83529957240603E-05;2.3747958475616E-05
0.0399375975039;8498.08479771724;5.18572054827084E-05;0.000584795508846;314.683142052568;-257.886364313242;2.92587288985482E-05;2.39778564903642E-05
0.040249609984399;8505.35353219692;5.29928366719445E-05;0.000584940953373;324.361337144959;-260.328881733634;3.0158591803782E-05;2.42049578042989E-05
0.040561622464899;8512.58920986892;5.4119800891113E-05;0.000585085630985;333.995637932786;-262.746528369182;3.10543734876671E-05;2.44297466729387E-05
0.040873634945398;8519.80586402119;5.52403714436379E-05;0.000585229823579;343.6093515928;-265.145839028391;3.19482410137503E-05;2.46528306921947E-05
0.041185647425897;8527.020267022;5.6357322988977E-05;0.0005853738669;353.224623335015;-267.534022383905;3.28422534077932E-05;2.48748801127745E-05
0.041497659906396;8534.2473554087;5.74733848035998E-05;0.000585518059108;362.858558634455;-269.918399434499;3.373800110916E-05;2.50965756292874E-05
0.041809672386896;8541.49691365755;5.85908280214795E-05;0.000585662594818;372.523694970003;-272.306128413069;3.4636649832332E-05;2.53185828026348E-05
0.042121684867395;8548.77432101453;5.97114839179989E-05;0.000585807580349;382.233369303158;-274.704245793813;3.55394396263894E-05;2.55415558727918E-05
0.042433697347894;8556.08587796694;6.08372467822133E-05;0.000585953140039;392.00959466677;-277.119864088123;3.6448417227475E-05;2.57661561495482E-05
0.042745709828393;8563.44648503624;6.19708246600553E-05;0.00058609956888;401.889962974953;-279.560300445869;3.73670778708807E-05;2.59930639696485E-05
0.043057722308892;8570.88641698668;6.31163931235613E-05;0.000586247466496;411.930553405245;-282.032947738016;3.83006357077102E-05;2.62229667102617E-05
0.043369734789392;8578.45436012482;6.42798537010039E-05;0.000586397796294;422.203278419207;-284.544803469662;3.92557770421723E-05;2.64565149880789E-05
0.043681747269891;8586.21522940714;6.54685433132833E-05;0.000586551840696;432.787885012636;-287.101696788178;4.02399166207812E-05;2.66942507877821E-05
0.04399375975039;8594.24294268205;6.66904186915953E-05;0.000586711056473;443.760371558908;-289.707360532361;4.1260120649209E-05;2.6936521182677E-05
0.044305772230889;8602.60976548414;6.7952893114918E-05;0.000586876862662;455.180499285662;-292.362556837127;4.23219456296145E-05;2.71833970348336E-05
0.044617784711389;8611.37469690613;6.92615939474801E-05;0.000587050410432;467.081226346945;-295.06446978747;4.34284559577829E-05;2.74346165250355E-05
0.044929797191888;8620.57351101707;7.06193237658504E-05;0.000587232386862;479.462340834969;-297.806530340346;4.45796319308717E-05;2.76895688742992E-05
0.045241809672387;8630.21256495222;7.20254520882029E-05;0.000587422894359;492.289538726506;-300.578752388609;4.57722840163584E-05;2.79473255905555E-05
0.045553822152886;8640.26754079549;7.3475860889946E-05;0.000587621428446;505.498978310225;-303.368556779311;4.70004763153193E-05;2.82067170845362E-05
0.045865834633385;8650.68717598851;7.49634446828876E-05;0.000587826954395;519.006234479067;-306.161966163892;4.8256359118032E-05;2.84664437650091E-05
0.046177847113885;8661.40102277277;7.64790541660731E-05;0.000588038063057;532.717799807201;-308.944987558091;4.95312382554838E-05;2.87252045869605E-05
0.046489859594384;8672.3295667067;7.80126941254763E-05;0.000588253172282;546.542958052629;-311.704973131709;5.08166790784146E-05;2.89818235756221E-05
0.046801872074883;8683.39473937851;7.95547539370687E-05;0.000588470734806;560.404000510433;-314.431764962463;5.21054563572953E-05;2.92353562638316E-05
0.047113884555382;8694.52899000556;8.1097063904159E-05;0.000588689416399;574.243278537395;-317.11847925827;5.33922100146453E-05;2.94851626077499E-05
0.047425897035882;8705.68155373672;8.26336239054273E-05;0.00058890821776;588.026332259273;-319.761856612102;5.46737360271673E-05;2.97309395529902E-05
0.047737909516381;8716.82123010476;8.41609268631896E-05;0.000589126527156;601.741127356532;-322.362181246716;5.59489154633216E-05;2.99727135261244E-05
0.04804992199688;8727.93570056741;8.56778802724781E-05;0.000589344104957;615.39410728242;-324.922838791064;5.72183474249554E-05;3.02107993174491E-05
0.048361934477379;8739.02802294895;8.71853980254365E-05;0.00058956101309;629.004213932205;-327.449627408276;5.84837930988132E-05;3.04457360307814E-05
0.048673946957878;8750.11134098152;8.86857804126267E-05;0.000589777510121;642.596196264767;-329.949955034055;5.9747553603009E-05;3.06782124439856E-05
0.048985959438378;8761.2029956883;9.01820173300267E-05;0.000589993935349;656.194427550413;-332.432046162967;6.10118951247421E-05;3.09089932572464E-05
0.049297971918877;8772.31913584504;9.16771396650205E-05;0.000590210603379;669.818150986637;-334.90425066989;6.22786068653497E-05;3.11388548284066E-05
0.049609984399376;8783.47065477434;9.31737129767883E-05;0.000590427725183;683.479042182703;-337.374526093983;6.35487744040719E-05;3.13685370365694E-05
0.049921996879875;8794.66127054631;9.46735627236734E-05;0.000590645371338;697.18438477889;-339.850283367985;6.48230749619853E-05;3.15987289382588E-05
0.050234009360375;8805.8908558685;9.61780551832762E-05;0.000590863537441;710.944774924147;-342.338516287318;6.61024937518583E-05;3.18300808052458E-05
0.050546021840874;8817.16301309442;9.76888258401361E-05;0.000591082291441;724.782917627832;-344.845995771724;6.73891418486887E-05;3.20632221866823E-05
0.050858034321373;8828.4936763137;9.92086153184031E-05;0.000591301939903;738.739719180432;-347.379298648693;6.86868226531156E-05;3.22987645853366E-05
0.051170046801872;8839.91717498933;0.000100741838521;0.000591523144047;752.875014364661;-349.944524011428;7.00010995063295E-05;3.2537275085017E-05
0.051482059282371;8851.48724481082;0.000102294625874;0.000591746937285;767.262162931244;-352.546679717452;7.13387932791419E-05;3.27792193082053E-05
0.051794071762871;8863.27223767138;0.00010387426387;0.000591974630556;781.977672614524;-355.188848987272;7.27070175367831E-05;3.30248839277509E-05
0.05210608424337;8875.34557808484;0.000105488152748;0.000592207626466;797.088394137013;-357.871335298601;7.4111987951163E-05;3.32742971605198E-05
0.052418096723869;8887.773813296;0.000107142536395;0.000592447188228;812.639390241639;-360.591012655122;7.55578943831372E-05;3.35271683564375E-05
0.052730109204368;8900.60513204411;0.000108841314023;0.000592694219179;828.645281977095;-363.341075345215;7.70460962741332E-05;3.37828647314598E-05
0.053042121684867;8913.86096108947;0.000110585212289;0.000592949103124;845.086914629955;-366.111299226345;7.85748126499191E-05;3.40404356613723E-05
0.053354134165367;8927.5323698612;0.000112371499594;0.000593211638388;861.913882452459;-368.888818498019;8.01393568657036E-05;3.42986849048822E-05
0.053666146645866;8941.58181841203;0.000114194293054;0.000593481075099;879.05215386543;-371.659315001143;8.17328455851538E-05;3.45562811827461E-05
0.053978159126365;8955.94959332188;0.000116045378051;0.000593756242214;896.41504085413;-374.408435756422;8.33472186970557E-05;3.48118899781949E-05
0.054290171606864;8970.5633595553;0.000117915359958;0.000594035733269;913.915241425058;-377.12321503078;8.49743590034452E-05;3.50643057583658E-05
0.054602184087364;8985.34878085187;0.000119794916045;0.000594318111039;931.475702802149;-379.793284956945;8.66071022619954E-05;3.53125645357514E-05
0.054914196567863;9000.2391723028;0.000121675918081;0.000594602091994;949.037531985661;-382.411707980145;8.82399726969714E-05;3.55560212677447E-05
0.055226209048362;9015.18257846311;0.000123552245248;0.000594886680088;966.563956319672;-384.975341251966;8.98695512463811E-05;3.57943837373905E-05
0.055538221528861;9030.1453695253;0.000125420186267;0.000595171233152;984.040206482198;-387.484729378575;9.14944646825866E-05;3.60277025812878E-05
0.05585023400936;9045.11223156121;0.000127278418547;0.000595455460232;1001.46996510623;-389.943599526443;9.3115055410839E-05;3.62563243453389E-05
0.05616224648986;9060.08312003738;0.000129127631039;0.000595739361376;1018.86955444971;-392.358087340143;9.47328410482465E-05;3.64808195118391E-05
0.056474258970359;9075.06822156716;0.000130969911843;0.000596023130244;1036.26125791381;-394.735845190771;9.63498934693606E-05;3.67018995858594E-05
0.056786271450858;9090.08216718063;0.000132808044338;0.000596307043384;1053.66708987172;-397.085175035516;9.79682595349484E-05;3.69203364699336E-05
0.057098283931357;9105.1386692938;0.000134644847288;0.000596591358449;1071.10401373175;-399.414292635036;9.95895164752385E-05;3.71368940521819E-05
0.057410296411857;9120.2464755543;0.00013648266181;0.000596876238078;1088.58116219661;-401.730779146345;0.000101214513434;3.73522772163052E-05
0.057722308892356;9135.40713750786;0.000138323041933;0.000597161708573;1106.10062967803;-404.041300899293;0.000102843445147;3.75671057868564E-05
0.058034321372855;9150.61608323633;0.000140166802217;0.00059744768102;1123.66302073271;-406.351633845686;0.000104476367824;3.77819168024798E-05
0.058346333853354;9165.86814134461;0.000142014535909;0.000597734055752;1141.27559998822;-408.666844165959;0.000106113956918;3.79971813084275E-05
0.058658346333853;9181.16551027985;0.000143867389509;0.000598020871742;1158.95956922273;-410.99141597483;0.000107758183737;3.82133162304234E-05
